"event","metric","DOY","taxon","sample_size","frst_hrb","lst_hrb","est_duration"
"high_ci","fifty",194,"Polemonium pulcherrimum",53,158,212,70
"high_ci","ninety",209,"Polemonium pulcherrimum",53,158,212,70
"high_ci","end",217,"Polemonium pulcherrimum",53,158,212,70
"estimate","onset",163,"Polygonum bistortoides",22,176,216,56
"estimate","tenth",181,"Polygonum bistortoides",22,176,216,56
"estimate","fifty",199,"Polygonum bistortoides",22,176,216,56
"estimate","ninety",210,"Polygonum bistortoides",22,176,216,56
"estimate","end",219,"Polygonum bistortoides",22,176,216,56
"low_ci","onset",153,"Polygonum bistortoides",22,176,216,56
"low_ci","tenth",176,"Polygonum bistortoides",22,176,216,56
"low_ci","fifty",195,"Polygonum bistortoides",22,176,216,56
"low_ci","ninety",207,"Polygonum bistortoides",22,176,216,56
"low_ci","end",212,"Polygonum bistortoides",22,176,216,56
"high_ci","onset",172,"Polygonum bistortoides",22,176,216,56
"high_ci","tenth",188,"Polygonum bistortoides",22,176,216,56
"high_ci","fifty",202,"Polygonum bistortoides",22,176,216,56
"high_ci","ninety",214,"Polygonum bistortoides",22,176,216,56
"high_ci","end",221,"Polygonum bistortoides",22,176,216,56
"estimate","onset",174,"Polygonum douglasii",31,180,254,86
"estimate","tenth",207,"Polygonum douglasii",31,180,254,86
"estimate","fifty",229,"Polygonum douglasii",31,180,254,86
"estimate","ninety",249,"Polygonum douglasii",31,180,254,86
"estimate","end",260,"Polygonum douglasii",31,180,254,86
"low_ci","onset",164,"Polygonum douglasii",31,180,254,86
"low_ci","tenth",197,"Polygonum douglasii",31,180,254,86
"low_ci","fifty",225,"Polygonum douglasii",31,180,254,86
"low_ci","ninety",243,"Polygonum douglasii",31,180,254,86
"low_ci","end",252,"Polygonum douglasii",31,180,254,86
"high_ci","onset",188,"Polygonum douglasii",31,180,254,86
"high_ci","tenth",212,"Polygonum douglasii",31,180,254,86
"high_ci","fifty",236,"Polygonum douglasii",31,180,254,86
"high_ci","ninety",253,"Polygonum douglasii",31,180,254,86
"high_ci","end",265,"Polygonum douglasii",31,180,254,86
"estimate","onset",174,"Polygonum viviparum",14,188,219,51
"estimate","tenth",192,"Polygonum viviparum",14,188,219,51
"estimate","fifty",207,"Polygonum viviparum",14,188,219,51
"estimate","ninety",218,"Polygonum viviparum",14,188,219,51
"estimate","end",225,"Polygonum viviparum",14,188,219,51
"low_ci","onset",163,"Polygonum viviparum",14,188,219,51
"low_ci","tenth",183,"Polygonum viviparum",14,188,219,51
"low_ci","fifty",203,"Polygonum viviparum",14,188,219,51
"low_ci","ninety",213,"Polygonum viviparum",14,188,219,51
"low_ci","end",218,"Polygonum viviparum",14,188,219,51
"high_ci","onset",186,"Polygonum viviparum",14,188,219,51
"high_ci","tenth",199,"Polygonum viviparum",14,188,219,51
"high_ci","fifty",211,"Polygonum viviparum",14,188,219,51
"high_ci","ninety",220,"Polygonum viviparum",14,188,219,51
"high_ci","end",227,"Polygonum viviparum",14,188,219,51
"estimate","onset",121,"Populus tremuloides",13,152,223,111
"estimate","tenth",160,"Populus tremuloides",13,152,223,111
"estimate","fifty",193,"Populus tremuloides",13,152,223,111
"estimate","ninety",220,"Populus tremuloides",13,152,223,111
"estimate","end",232,"Populus tremuloides",13,152,223,111
"low_ci","onset",107,"Populus tremuloides",13,152,223,111
"low_ci","tenth",143,"Populus tremuloides",13,152,223,111
"low_ci","fifty",182,"Populus tremuloides",13,152,223,111
"low_ci","ninety",211,"Populus tremuloides",13,152,223,111
"low_ci","end",221,"Populus tremuloides",13,152,223,111
"high_ci","onset",155,"Populus tremuloides",13,152,223,111
"high_ci","tenth",177,"Populus tremuloides",13,152,223,111
"high_ci","fifty",204,"Populus tremuloides",13,152,223,111
"high_ci","ninety",226,"Populus tremuloides",13,152,223,111
"high_ci","end",244,"Populus tremuloides",13,152,223,111
"estimate","onset",116,"Potentilla concinna",14,153,210,97
"estimate","tenth",141,"Potentilla concinna",14,153,210,97
"estimate","fifty",176,"Potentilla concinna",14,153,210,97
"estimate","ninety",197,"Potentilla concinna",14,153,210,97
"estimate","end",213,"Potentilla concinna",14,153,210,97
"low_ci","onset",105,"Potentilla concinna",14,153,210,97
"low_ci","tenth",137,"Potentilla concinna",14,153,210,97
"low_ci","fifty",168,"Potentilla concinna",14,153,210,97
"low_ci","ninety",183,"Potentilla concinna",14,153,210,97
"low_ci","end",193,"Potentilla concinna",14,153,210,97
"high_ci","onset",136,"Potentilla concinna",14,153,210,97
"high_ci","tenth",158,"Potentilla concinna",14,153,210,97
"high_ci","fifty",184,"Potentilla concinna",14,153,210,97
"high_ci","ninety",207,"Potentilla concinna",14,153,210,97
"high_ci","end",223,"Potentilla concinna",14,153,210,97
"estimate","onset",144,"Potentilla diversifolia",52,165,230,90
"estimate","tenth",171,"Potentilla diversifolia",52,165,230,90
"estimate","fifty",200,"Potentilla diversifolia",52,165,230,90
"estimate","ninety",221,"Potentilla diversifolia",52,165,230,90
"estimate","end",234,"Potentilla diversifolia",52,165,230,90
"low_ci","onset",134,"Potentilla diversifolia",52,165,230,90
"low_ci","tenth",165,"Potentilla diversifolia",52,165,230,90
"low_ci","fifty",196,"Potentilla diversifolia",52,165,230,90
"low_ci","ninety",215,"Potentilla diversifolia",52,165,230,90
"low_ci","end",227,"Potentilla diversifolia",52,165,230,90
"high_ci","onset",150,"Potentilla diversifolia",52,165,230,90
"high_ci","tenth",177,"Potentilla diversifolia",52,165,230,90
"high_ci","fifty",204,"Potentilla diversifolia",52,165,230,90
"high_ci","ninety",226,"Potentilla diversifolia",52,165,230,90
"high_ci","end",239,"Potentilla diversifolia",52,165,230,90
"estimate","onset",144,"Potentilla gracilis",13,182,221,83
"estimate","tenth",176,"Potentilla gracilis",13,182,221,83
"estimate","fifty",200,"Potentilla gracilis",13,182,221,83
"estimate","ninety",218,"Potentilla gracilis",13,182,221,83
"estimate","end",227,"Potentilla gracilis",13,182,221,83
"low_ci","onset",138,"Potentilla gracilis",13,182,221,83
"low_ci","tenth",166,"Potentilla gracilis",13,182,221,83
"low_ci","fifty",192,"Potentilla gracilis",13,182,221,83
"low_ci","ninety",207,"Potentilla gracilis",13,182,221,83
"low_ci","end",218,"Potentilla gracilis",13,182,221,83
"high_ci","onset",165,"Potentilla gracilis",13,182,221,83
"high_ci","tenth",183,"Potentilla gracilis",13,182,221,83
"high_ci","fifty",206,"Potentilla gracilis",13,182,221,83
"high_ci","ninety",223,"Potentilla gracilis",13,182,221,83
"high_ci","end",234,"Potentilla gracilis",13,182,221,83
"estimate","onset",129,"Potentilla hippiana",10,166,233,112
"estimate","tenth",171,"Potentilla hippiana",10,166,233,112
"estimate","fifty",206,"Potentilla hippiana",10,166,233,112
"estimate","ninety",226,"Potentilla hippiana",10,166,233,112
"estimate","end",241,"Potentilla hippiana",10,166,233,112
"low_ci","onset",117,"Potentilla hippiana",10,166,233,112
"low_ci","tenth",158,"Potentilla hippiana",10,166,233,112
"low_ci","fifty",192,"Potentilla hippiana",10,166,233,112
"low_ci","ninety",212,"Potentilla hippiana",10,166,233,112
"low_ci","end",223,"Potentilla hippiana",10,166,233,112
"high_ci","onset",167,"Potentilla hippiana",10,166,233,112
"high_ci","tenth",190,"Potentilla hippiana",10,166,233,112
"high_ci","fifty",213,"Potentilla hippiana",10,166,233,112
"high_ci","ninety",235,"Potentilla hippiana",10,166,233,112
"high_ci","end",251,"Potentilla hippiana",10,166,233,112
"estimate","onset",138,"Potentilla hookeriana",11,167,232,105
"estimate","tenth",167,"Potentilla hookeriana",11,167,232,105
"estimate","fifty",204,"Potentilla hookeriana",11,167,232,105
"estimate","ninety",226,"Potentilla hookeriana",11,167,232,105
"estimate","end",243,"Potentilla hookeriana",11,167,232,105
"low_ci","onset",115,"Potentilla hookeriana",11,167,232,105
"low_ci","tenth",155,"Potentilla hookeriana",11,167,232,105
"low_ci","fifty",192,"Potentilla hookeriana",11,167,232,105
"low_ci","ninety",215,"Potentilla hookeriana",11,167,232,105
"low_ci","end",222,"Potentilla hookeriana",11,167,232,105
"high_ci","onset",158,"Potentilla hookeriana",11,167,232,105
"high_ci","tenth",185,"Potentilla hookeriana",11,167,232,105
"high_ci","fifty",214,"Potentilla hookeriana",11,167,232,105
"high_ci","ninety",235,"Potentilla hookeriana",11,167,232,105
"high_ci","end",253,"Potentilla hookeriana",11,167,232,105
"estimate","onset",131,"Potentilla nivea",25,175,229,104
"estimate","tenth",165,"Potentilla nivea",25,175,229,104
"estimate","fifty",197,"Potentilla nivea",25,175,229,104
"estimate","ninety",220,"Potentilla nivea",25,175,229,104
"estimate","end",235,"Potentilla nivea",25,175,229,104
"low_ci","onset",124,"Potentilla nivea",25,175,229,104
"low_ci","tenth",158,"Potentilla nivea",25,175,229,104
"low_ci","fifty",190,"Potentilla nivea",25,175,229,104
"low_ci","ninety",209,"Potentilla nivea",25,175,229,104
"low_ci","end",215,"Potentilla nivea",25,175,229,104
"high_ci","onset",150,"Potentilla nivea",25,175,229,104
"high_ci","tenth",173,"Potentilla nivea",25,175,229,104
"high_ci","fifty",202,"Potentilla nivea",25,175,229,104
"high_ci","ninety",226,"Potentilla nivea",25,175,229,104
"high_ci","end",241,"Potentilla nivea",25,175,229,104
"estimate","onset",166,"Potentilla ovina",12,182,220,63
"estimate","tenth",188,"Potentilla ovina",12,182,220,63
"estimate","fifty",206,"Potentilla ovina",12,182,220,63
"estimate","ninety",218,"Potentilla ovina",12,182,220,63
"estimate","end",229,"Potentilla ovina",12,182,220,63
"low_ci","onset",152,"Potentilla ovina",12,182,220,63
"low_ci","tenth",180,"Potentilla ovina",12,182,220,63
"low_ci","fifty",200,"Potentilla ovina",12,182,220,63
"low_ci","ninety",214,"Potentilla ovina",12,182,220,63
"low_ci","end",221,"Potentilla ovina",12,182,220,63
"high_ci","onset",183,"Potentilla ovina",12,182,220,63
"high_ci","tenth",199,"Potentilla ovina",12,182,220,63
"high_ci","fifty",212,"Potentilla ovina",12,182,220,63
"high_ci","ninety",224,"Potentilla ovina",12,182,220,63
"high_ci","end",232,"Potentilla ovina",12,182,220,63
"estimate","onset",153,"Potentilla pulcherrima",54,158,227,78
"estimate","tenth",182,"Potentilla pulcherrima",54,158,227,78
"estimate","fifty",205,"Potentilla pulcherrima",54,158,227,78
"estimate","ninety",222,"Potentilla pulcherrima",54,158,227,78
"estimate","end",231,"Potentilla pulcherrima",54,158,227,78
"low_ci","onset",149,"Potentilla pulcherrima",54,158,227,78
"low_ci","tenth",177,"Potentilla pulcherrima",54,158,227,78
"low_ci","fifty",201,"Potentilla pulcherrima",54,158,227,78
"low_ci","ninety",218,"Potentilla pulcherrima",54,158,227,78
"low_ci","end",227,"Potentilla pulcherrima",54,158,227,78
"high_ci","onset",165,"Potentilla pulcherrima",54,158,227,78
"high_ci","tenth",188,"Potentilla pulcherrima",54,158,227,78
"high_ci","fifty",208,"Potentilla pulcherrima",54,158,227,78
"high_ci","ninety",224,"Potentilla pulcherrima",54,158,227,78
"high_ci","end",234,"Potentilla pulcherrima",54,158,227,78
"estimate","onset",153,"Potentilla rubricaulis",23,179,228,73
"estimate","tenth",180,"Potentilla rubricaulis",23,179,228,73
"estimate","fifty",201,"Potentilla rubricaulis",23,179,228,73
"estimate","ninety",219,"Potentilla rubricaulis",23,179,228,73
"estimate","end",226,"Potentilla rubricaulis",23,179,228,73
"low_ci","onset",145,"Potentilla rubricaulis",23,179,228,73
"low_ci","tenth",172,"Potentilla rubricaulis",23,179,228,73
"low_ci","fifty",197,"Potentilla rubricaulis",23,179,228,73
"low_ci","ninety",210,"Potentilla rubricaulis",23,179,228,73
"low_ci","end",218,"Potentilla rubricaulis",23,179,228,73
"high_ci","onset",168,"Potentilla rubricaulis",23,179,228,73
"high_ci","tenth",186,"Potentilla rubricaulis",23,179,228,73
"high_ci","fifty",206,"Potentilla rubricaulis",23,179,228,73
"high_ci","ninety",223,"Potentilla rubricaulis",23,179,228,73
"high_ci","end",234,"Potentilla rubricaulis",23,179,228,73
"estimate","onset",153,"Potentilla subjuga",25,173,232,86
"estimate","tenth",184,"Potentilla subjuga",25,173,232,86
"estimate","fifty",210,"Potentilla subjuga",25,173,232,86
"estimate","ninety",228,"Potentilla subjuga",25,173,232,86
"estimate","end",239,"Potentilla subjuga",25,173,232,86
"low_ci","onset",142,"Potentilla subjuga",25,173,232,86
"low_ci","tenth",173,"Potentilla subjuga",25,173,232,86
"low_ci","fifty",203,"Potentilla subjuga",25,173,232,86
"low_ci","ninety",221,"Potentilla subjuga",25,173,232,86
"low_ci","end",232,"Potentilla subjuga",25,173,232,86
"high_ci","onset",169,"Potentilla subjuga",25,173,232,86
"high_ci","tenth",192,"Potentilla subjuga",25,173,232,86
"high_ci","fifty",215,"Potentilla subjuga",25,173,232,86
"high_ci","ninety",232,"Potentilla subjuga",25,173,232,86
"high_ci","end",243,"Potentilla subjuga",25,173,232,86
"estimate","onset",140,"Potentilla uniflora",16,177,222,86
"estimate","tenth",171,"Potentilla uniflora",16,177,222,86
"estimate","fifty",194,"Potentilla uniflora",16,177,222,86
"estimate","ninety",210,"Potentilla uniflora",16,177,222,86
"estimate","end",226,"Potentilla uniflora",16,177,222,86
"low_ci","onset",129,"Potentilla uniflora",16,177,222,86
"low_ci","tenth",161,"Potentilla uniflora",16,177,222,86
"low_ci","fifty",187,"Potentilla uniflora",16,177,222,86
"low_ci","ninety",202,"Potentilla uniflora",16,177,222,86
"low_ci","end",211,"Potentilla uniflora",16,177,222,86
"high_ci","onset",154,"Potentilla uniflora",16,177,222,86
"high_ci","tenth",179,"Potentilla uniflora",16,177,222,86
"high_ci","fifty",201,"Potentilla uniflora",16,177,222,86
"high_ci","ninety",220,"Potentilla uniflora",16,177,222,86
"high_ci","end",232,"Potentilla uniflora",16,177,222,86
"estimate","onset",156,"Primula parryi",38,165,213,57
"estimate","tenth",176,"Primula parryi",38,165,213,57
"estimate","fifty",194,"Primula parryi",38,165,213,57
"estimate","ninety",205,"Primula parryi",38,165,213,57
"estimate","end",213,"Primula parryi",38,165,213,57
"low_ci","onset",149,"Primula parryi",38,165,213,57
"low_ci","tenth",172,"Primula parryi",38,165,213,57
"low_ci","fifty",191,"Primula parryi",38,165,213,57
"low_ci","ninety",202,"Primula parryi",38,165,213,57
"low_ci","end",208,"Primula parryi",38,165,213,57
"high_ci","onset",164,"Primula parryi",38,165,213,57
"high_ci","tenth",181,"Primula parryi",38,165,213,57
"high_ci","fifty",196,"Primula parryi",38,165,213,57
"high_ci","ninety",208,"Primula parryi",38,165,213,57
"high_ci","end",216,"Primula parryi",38,165,213,57
"estimate","onset",144,"Pseudocymopterus montanus",42,155,221,83
"estimate","tenth",170,"Pseudocymopterus montanus",42,155,221,83
"estimate","fifty",199,"Pseudocymopterus montanus",42,155,221,83
"estimate","ninety",214,"Pseudocymopterus montanus",42,155,221,83
"estimate","end",227,"Pseudocymopterus montanus",42,155,221,83
"low_ci","onset",133,"Pseudocymopterus montanus",42,155,221,83
"low_ci","tenth",163,"Pseudocymopterus montanus",42,155,221,83
"low_ci","fifty",191,"Pseudocymopterus montanus",42,155,221,83
"low_ci","ninety",210,"Pseudocymopterus montanus",42,155,221,83
"low_ci","end",220,"Pseudocymopterus montanus",42,155,221,83
"high_ci","onset",153,"Pseudocymopterus montanus",42,155,221,83
"high_ci","tenth",179,"Pseudocymopterus montanus",42,155,221,83
"high_ci","fifty",201,"Pseudocymopterus montanus",42,155,221,83
"high_ci","ninety",218,"Pseudocymopterus montanus",42,155,221,83
"high_ci","end",230,"Pseudocymopterus montanus",42,155,221,83
"estimate","onset",129,"Pulsatilla patens",11,152,185,59
"estimate","tenth",153,"Pulsatilla patens",11,152,185,59
"estimate","fifty",168,"Pulsatilla patens",11,152,185,59
"estimate","ninety",178,"Pulsatilla patens",11,152,185,59
"estimate","end",188,"Pulsatilla patens",11,152,185,59
"low_ci","onset",123,"Pulsatilla patens",11,152,185,59
"low_ci","tenth",143,"Pulsatilla patens",11,152,185,59
"low_ci","fifty",163,"Pulsatilla patens",11,152,185,59
"low_ci","ninety",174,"Pulsatilla patens",11,152,185,59
"low_ci","end",179,"Pulsatilla patens",11,152,185,59
"high_ci","onset",144,"Pulsatilla patens",11,152,185,59
"high_ci","tenth",161,"Pulsatilla patens",11,152,185,59
"high_ci","fifty",174,"Pulsatilla patens",11,152,185,59
"high_ci","ninety",186,"Pulsatilla patens",11,152,185,59
"high_ci","end",193,"Pulsatilla patens",11,152,185,59
"estimate","onset",169,"Pyrola asarifolia",19,180,235,73
"estimate","tenth",192,"Pyrola asarifolia",19,180,235,73
"estimate","fifty",216,"Pyrola asarifolia",19,180,235,73
"estimate","ninety",232,"Pyrola asarifolia",19,180,235,73
"estimate","end",242,"Pyrola asarifolia",19,180,235,73
"low_ci","onset",155,"Pyrola asarifolia",19,180,235,73
"low_ci","tenth",184,"Pyrola asarifolia",19,180,235,73
"low_ci","fifty",210,"Pyrola asarifolia",19,180,235,73
"low_ci","ninety",228,"Pyrola asarifolia",19,180,235,73
"low_ci","end",235,"Pyrola asarifolia",19,180,235,73
"high_ci","onset",186,"Pyrola asarifolia",19,180,235,73
"high_ci","tenth",204,"Pyrola asarifolia",19,180,235,73
"high_ci","fifty",222,"Pyrola asarifolia",19,180,235,73
"high_ci","ninety",236,"Pyrola asarifolia",19,180,235,73
"high_ci","end",245,"Pyrola asarifolia",19,180,235,73
"estimate","onset",174,"Pyrola minor",10,195,235,73
"estimate","tenth",197,"Pyrola minor",10,195,235,73
"estimate","fifty",222,"Pyrola minor",10,195,235,73
"estimate","ninety",234,"Pyrola minor",10,195,235,73
"estimate","end",247,"Pyrola minor",10,195,235,73
"low_ci","onset",154,"Pyrola minor",10,195,235,73
"low_ci","tenth",183,"Pyrola minor",10,195,235,73
"low_ci","fifty",211,"Pyrola minor",10,195,235,73
"low_ci","ninety",229,"Pyrola minor",10,195,235,73
"low_ci","end",238,"Pyrola minor",10,195,235,73
"high_ci","onset",200,"Pyrola minor",10,195,235,73
"high_ci","tenth",214,"Pyrola minor",10,195,235,73
"high_ci","fifty",226,"Pyrola minor",10,195,235,73
"high_ci","ninety",238,"Pyrola minor",10,195,235,73
"high_ci","end",249,"Pyrola minor",10,195,235,73
"estimate","onset",144,"Ranunculus adoneus",22,151,211,74
"estimate","tenth",169,"Ranunculus adoneus",22,151,211,74
"estimate","fifty",192,"Ranunculus adoneus",22,151,211,74
"estimate","ninety",207,"Ranunculus adoneus",22,151,211,74
"estimate","end",218,"Ranunculus adoneus",22,151,211,74
"low_ci","onset",132,"Ranunculus adoneus",22,151,211,74
"low_ci","tenth",160,"Ranunculus adoneus",22,151,211,74
"low_ci","fifty",186,"Ranunculus adoneus",22,151,211,74
"low_ci","ninety",202,"Ranunculus adoneus",22,151,211,74
"low_ci","end",210,"Ranunculus adoneus",22,151,211,74
